asset_id,symbol,name_cn,asset_type,subtype,exchange_code,underlying_group,underlying_name_cn,underlying_name_en,mapping_confidence,mapping_method,data_source_1,data_source_2,source_status,notes
ETF_SZSE_159617,159617,中证500价值ETF华夏,ETF,BROAD_BASED_ETF,SZSE,CSI500,中证500,CSI 500,HIGH,EXISTING_UNDERLYING_GROUP,Tushare,AKShare,UNDERLYING_MAPPING_FIXED_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159618,159618,光伏ETF华安,ETF,ETF,SZSE,CHECK,CHECK,CHECK,CHECK,NEED_MANUAL_REVIEW,Tushare,AKShare,UNDERLYING_MAPPING_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159619,159619,基建ETF国泰,ETF,ETF,SZSE,CHECK,CHECK,CHECK,CHECK,NEED_MANUAL_REVIEW,Tushare,AKShare,UNDERLYING_MAPPING_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159620,159620,中证500成长ETF华夏,ETF,BROAD_BASED_ETF,SZSE,CSI500,中证500,CSI 500,HIGH,EXISTING_UNDERLYING_GROUP,Tushare,AKShare,UNDERLYING_MAPPING_FIXED_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159621,159621,ESGETF国泰,ETF,ETF,SZSE,CHECK,CHECK,CHECK,CHECK,NEED_MANUAL_REVIEW,Tushare,AKShare,UNDERLYING_MAPPING_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159622,159622,创新药ETF东财,ETF,ETF,SZSE,CHECK,CHECK,CHECK,CHECK,NEED_MANUAL_REVIEW,Tushare,AKShare,UNDERLYING_MAPPING_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159623,159623,成渝经济圈ETF博时,ETF,ETF,SZSE,CHECK,CHECK,CHECK,CHECK,NEED_MANUAL_REVIEW,Tushare,AKShare,UNDERLYING_MAPPING_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159625,159625,绿色电力ETF嘉实,ETF,ETF,SZSE,CHECK,CHECK,CHECK,CHECK,NEED_MANUAL_REVIEW,Tushare,AKShare,UNDERLYING_MAPPING_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159627,159627,A100ETF华夏,ETF,ETF,SZSE,CHECK,CHECK,CHECK,CHECK,NEED_MANUAL_REVIEW,Tushare,AKShare,UNDERLYING_MAPPING_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159628,159628,国证2000ETF万家,ETF,ETF,SZSE,CHECK,CHECK,CHECK,CHECK,NEED_MANUAL_REVIEW,Tushare,AKShare,UNDERLYING_MAPPING_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159629,159629,中证1000ETF富国,ETF,BROAD_BASED_ETF,SZSE,CSI1000,中证1000,CSI 1000,HIGH,EXISTING_UNDERLYING_GROUP,Tushare,AKShare,UNDERLYING_MAPPING_FIXED_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159630,159630,A100ETF汇添富,ETF,ETF,SZSE,CHECK,CHECK,CHECK,CHECK,NEED_MANUAL_REVIEW,Tushare,AKShare,UNDERLYING_MAPPING_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159631,159631,A100ETF招商,ETF,ETF,SZSE,CHECK,CHECK,CHECK,CHECK,NEED_MANUAL_REVIEW,Tushare,AKShare,UNDERLYING_MAPPING_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159632,159632,纳斯达克ETF华安,ETF,ETF,SZSE,CHECK,CHECK,CHECK,CHECK,NEED_MANUAL_REVIEW,Tushare,AKShare,UNDERLYING_MAPPING_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159633,159633,中证1000ETF易方达,ETF,BROAD_BASED_ETF,SZSE,CSI1000,中证1000,CSI 1000,HIGH,EXISTING_UNDERLYING_GROUP,Tushare,AKShare,UNDERLYING_MAPPING_FIXED_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159635,159635,基建ETF华夏,ETF,ETF,SZSE,CHECK,CHECK,CHECK,CHECK,NEED_MANUAL_REVIEW,Tushare,AKShare,UNDERLYING_MAPPING_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159636,159636,港股通科技30ETF工银,ETF,ETF,SZSE,CHECK,CHECK,CHECK,CHECK,NEED_MANUAL_REVIEW,Tushare,AKShare,UNDERLYING_MAPPING_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159637,159637,新能源车ETF东财,ETF,ETF,SZSE,CHECK,CHECK,CHECK,CHECK,NEED_MANUAL_REVIEW,Tushare,AKShare,UNDERLYING_MAPPING_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159638,159638,高端装备ETF嘉实,ETF,ETF,SZSE,CHECK,CHECK,CHECK,CHECK,NEED_MANUAL_REVIEW,Tushare,AKShare,UNDERLYING_MAPPING_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159639,159639,碳中和ETF南方,ETF,ETF,SZSE,CHECK,CHECK,CHECK,CHECK,NEED_MANUAL_REVIEW,Tushare,AKShare,UNDERLYING_MAPPING_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159640,159640,碳中和龙头ETF工银,ETF,ETF,SZSE,CHECK,CHECK,CHECK,CHECK,NEED_MANUAL_REVIEW,Tushare,AKShare,UNDERLYING_MAPPING_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159641,159641,碳中和ETF招商,ETF,ETF,SZSE,CHECK,CHECK,CHECK,CHECK,NEED_MANUAL_REVIEW,Tushare,AKShare,UNDERLYING_MAPPING_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159642,159642,碳中和ETF大成,ETF,ETF,SZSE,CHECK,CHECK,CHECK,CHECK,NEED_MANUAL_REVIEW,Tushare,AKShare,UNDERLYING_MAPPING_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159643,159643,疫苗ETF国泰,ETF,ETF,SZSE,CHECK,CHECK,CHECK,CHECK,NEED_MANUAL_REVIEW,Tushare,AKShare,UNDERLYING_MAPPING_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159645,159645,疫苗ETF富国,ETF,ETF,SZSE,CHECK,CHECK,CHECK,CHECK,NEED_MANUAL_REVIEW,Tushare,AKShare,UNDERLYING_MAPPING_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159646,159646,疫苗ETF基金(退市),ETF,ETF,SZSE,CHECK,CHECK,CHECK,CHECK,NEED_MANUAL_REVIEW,Tushare,AKShare,UNDERLYING_MAPPING_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159647,159647,中药ETF鹏华,ETF,ETF,SZSE,CHECK,CHECK,CHECK,CHECK,NEED_MANUAL_REVIEW,Tushare,AKShare,UNDERLYING_MAPPING_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159649,159649,国开债ETF华安,ETF,BOND_ETF,SZSE,CHECK,CHECK,CHECK,CHECK,NEED_MANUAL_REVIEW,Tushare,AKShare,UNDERLYING_MAPPING_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159650,159650,国开债ETF博时,ETF,BOND_ETF,SZSE,CHECK,CHECK,CHECK,CHECK,NEED_MANUAL_REVIEW,Tushare,AKShare,UNDERLYING_MAPPING_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159651,159651,国开债ETF平安,ETF,BOND_ETF,SZSE,CHECK,CHECK,CHECK,CHECK,NEED_MANUAL_REVIEW,Tushare,AKShare,UNDERLYING_MAPPING_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159652,159652,有色ETF汇添富,ETF,COMMODITY_ETF,SZSE,NONFERROUS,CHECK,CHECK,HIGH,EXISTING_UNDERLYING_GROUP,Tushare,AKShare,UNDERLYING_MAPPING_FIXED_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159653,159653,ESG300ETF国联安,ETF,ETF,SZSE,CHECK,CHECK,CHECK,CHECK,NEED_MANUAL_REVIEW,Tushare,AKShare,UNDERLYING_MAPPING_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159655,159655,标普500ETF华夏,ETF,ETF,SZSE,CHECK,CHECK,CHECK,CHECK,NEED_MANUAL_REVIEW,Tushare,AKShare,UNDERLYING_MAPPING_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159656,159656,沪深300成长ETF万家,ETF,BROAD_BASED_ETF,SZSE,CSI300,沪深300,CSI 300,HIGH,EXISTING_UNDERLYING_GROUP,Tushare,AKShare,UNDERLYING_MAPPING_FIXED_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159657,159657,疫苗ETF鹏华,ETF,ETF,SZSE,CHECK,CHECK,CHECK,CHECK,NEED_MANUAL_REVIEW,Tushare,AKShare,UNDERLYING_MAPPING_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159658,159658,数字经济ETF华安,ETF,ETF,SZSE,CHECK,CHECK,CHECK,CHECK,NEED_MANUAL_REVIEW,Tushare,AKShare,UNDERLYING_MAPPING_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159659,159659,纳斯达克100ETF招商,ETF,ETF,SZSE,CHECK,CHECK,CHECK,CHECK,NEED_MANUAL_REVIEW,Tushare,AKShare,UNDERLYING_MAPPING_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159660,159660,纳指ETF汇添富,ETF,ETF,SZSE,CHECK,CHECK,CHECK,CHECK,NEED_MANUAL_REVIEW,Tushare,AKShare,UNDERLYING_MAPPING_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159661,159661,A100ETF嘉实,ETF,ETF,SZSE,CHECK,CHECK,CHECK,CHECK,NEED_MANUAL_REVIEW,Tushare,AKShare,UNDERLYING_MAPPING_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159662,159662,交运ETF南方,ETF,ETF,SZSE,CHECK,CHECK,CHECK,CHECK,NEED_MANUAL_REVIEW,Tushare,AKShare,UNDERLYING_MAPPING_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159663,159663,机床ETF华夏,ETF,ETF,SZSE,CHECK,CHECK,CHECK,CHECK,NEED_MANUAL_REVIEW,Tushare,AKShare,UNDERLYING_MAPPING_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159665,159665,半导体龙头ETF工银,ETF,ETF,SZSE,CHIP,CHECK,CHECK,HIGH,EXISTING_UNDERLYING_GROUP,Tushare,AKShare,UNDERLYING_MAPPING_FIXED_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159666,159666,交通运输ETF华夏,ETF,ETF,SZSE,CHECK,CHECK,CHECK,CHECK,NEED_MANUAL_REVIEW,Tushare,AKShare,UNDERLYING_MAPPING_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159667,159667,工业母机ETF国泰,ETF,ETF,SZSE,CHECK,CHECK,CHECK,CHECK,NEED_MANUAL_REVIEW,Tushare,AKShare,UNDERLYING_MAPPING_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159669,159669,绿色电力ETF国泰,ETF,ETF,SZSE,CHECK,CHECK,CHECK,CHECK,NEED_MANUAL_REVIEW,Tushare,AKShare,UNDERLYING_MAPPING_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159670,159670,消费50ETF国联安,ETF,BROAD_BASED_ETF,SZSE,SSE50,上证50,SSE 50,HIGH,EXISTING_UNDERLYING_GROUP,Tushare,AKShare,UNDERLYING_MAPPING_FIXED_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159671,159671,稀有金属ETF工银,ETF,ETF,SZSE,CHECK,CHECK,CHECK,CHECK,NEED_MANUAL_REVIEW,Tushare,AKShare,UNDERLYING_MAPPING_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159672,159672,消费ETF博时,ETF,ETF,SZSE,CHECK,CHECK,CHECK,CHECK,NEED_MANUAL_REVIEW,Tushare,AKShare,UNDERLYING_MAPPING_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159673,159673,沪深300ETF鹏华,ETF,BROAD_BASED_ETF,SZSE,CSI300,沪深300,CSI 300,HIGH,EXISTING_UNDERLYING_GROUP,Tushare,AKShare,UNDERLYING_MAPPING_FIXED_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159675,159675,创业板增强ETF嘉实,ETF,BROAD_BASED_ETF,SZSE,CHINEXT,CHECK,CHECK,HIGH,EXISTING_UNDERLYING_GROUP,Tushare,AKShare,UNDERLYING_MAPPING_FIXED_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159676,159676,创业板增强ETF富国,ETF,BROAD_BASED_ETF,SZSE,CHINEXT,CHECK,CHECK,HIGH,EXISTING_UNDERLYING_GROUP,Tushare,AKShare,UNDERLYING_MAPPING_FIXED_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159677,159677,中证1000增强ETF银华,ETF,BROAD_BASED_ETF,SZSE,CSI1000,中证1000,CSI 1000,HIGH,EXISTING_UNDERLYING_GROUP,Tushare,AKShare,UNDERLYING_MAPPING_FIXED_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159678,159678,500增强ETF博时,ETF,BROAD_BASED_ETF,SZSE,CSI500,中证500,CSI 500,HIGH,EXISTING_UNDERLYING_GROUP,Tushare,AKShare,UNDERLYING_MAPPING_FIXED_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159679,159679,中证1000增强ETF国泰,ETF,BROAD_BASED_ETF,SZSE,CSI1000,中证1000,CSI 1000,HIGH,EXISTING_UNDERLYING_GROUP,Tushare,AKShare,UNDERLYING_MAPPING_FIXED_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159680,159680,中证1000增强ETF招商,ETF,BROAD_BASED_ETF,SZSE,CSI1000,中证1000,CSI 1000,HIGH,EXISTING_UNDERLYING_GROUP,Tushare,AKShare,UNDERLYING_MAPPING_FIXED_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159681,159681,创业板50ETF鹏华,ETF,BROAD_BASED_ETF,SZSE,SSE50,上证50,SSE 50,HIGH,EXISTING_UNDERLYING_GROUP,Tushare,AKShare,UNDERLYING_MAPPING_FIXED_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159682,159682,创业板50ETF景顺,ETF,BROAD_BASED_ETF,SZSE,SSE50,上证50,SSE 50,HIGH,EXISTING_UNDERLYING_GROUP,Tushare,AKShare,UNDERLYING_MAPPING_FIXED_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159683,159683,运输ETF(退市),ETF,ETF,SZSE,CHECK,CHECK,CHECK,CHECK,NEED_MANUAL_REVIEW,Tushare,AKShare,UNDERLYING_MAPPING_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159685,159685,1000增强ETF天弘,ETF,BROAD_BASED_ETF,SZSE,CSI1000,中证1000,CSI 1000,HIGH,EXISTING_UNDERLYING_GROUP,Tushare,AKShare,UNDERLYING_MAPPING_FIXED_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159686,159686,A100ETF易方达,ETF,ETF,SZSE,CHECK,CHECK,CHECK,CHECK,NEED_MANUAL_REVIEW,Tushare,AKShare,UNDERLYING_MAPPING_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159687,159687,亚太精选ETF南方,ETF,ETF,SZSE,CHECK,CHECK,CHECK,CHECK,NEED_MANUAL_REVIEW,Tushare,AKShare,UNDERLYING_MAPPING_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159688,159688,恒生互联网ETF华安,ETF,ETF,SZSE,CHECK,CHECK,CHECK,CHECK,NEED_MANUAL_REVIEW,Tushare,AKShare,UNDERLYING_MAPPING_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159689,159689,消费ETF南方,ETF,ETF,SZSE,CHECK,CHECK,CHECK,CHECK,NEED_MANUAL_REVIEW,Tushare,AKShare,UNDERLYING_MAPPING_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159690,159690,有色矿业ETF招商,ETF,COMMODITY_ETF,SZSE,NONFERROUS,CHECK,CHECK,HIGH,EXISTING_UNDERLYING_GROUP,Tushare,AKShare,UNDERLYING_MAPPING_FIXED_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159691,159691,港股红利ETF工银,ETF,BROAD_BASED_ETF,SZSE,SSE_DIVIDEND,CHECK,CHECK,HIGH,EXISTING_UNDERLYING_GROUP,Tushare,AKShare,UNDERLYING_MAPPING_FIXED_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159692,159692,证券ETF东财,ETF,ETF,SZSE,SECURITIES,CHECK,CHECK,HIGH,EXISTING_UNDERLYING_GROUP,Tushare,AKShare,UNDERLYING_MAPPING_FIXED_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159693,159693,有色矿业ETF(退市),ETF,COMMODITY_ETF,SZSE,NONFERROUS,CHECK,CHECK,HIGH,EXISTING_UNDERLYING_GROUP,Tushare,AKShare,UNDERLYING_MAPPING_FIXED_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159695,159695,通信ETF嘉实,ETF,ETF,SZSE,CHECK,CHECK,CHECK,CHECK,NEED_MANUAL_REVIEW,Tushare,AKShare,UNDERLYING_MAPPING_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159696,159696,纳指ETF易方达,ETF,ETF,SZSE,CHECK,CHECK,CHECK,CHECK,NEED_MANUAL_REVIEW,Tushare,AKShare,UNDERLYING_MAPPING_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159697,159697,石油ETF鹏华,ETF,ETF,SZSE,CHECK,CHECK,CHECK,CHECK,NEED_MANUAL_REVIEW,Tushare,AKShare,UNDERLYING_MAPPING_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159698,159698,粮食ETF鹏华,ETF,ETF,SZSE,CHECK,CHECK,CHECK,CHECK,NEED_MANUAL_REVIEW,Tushare,AKShare,UNDERLYING_MAPPING_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159699,159699,恒生消费ETF广发,ETF,ETF,SZSE,CHECK,CHECK,CHECK,CHECK,NEED_MANUAL_REVIEW,Tushare,AKShare,UNDERLYING_MAPPING_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159700,159700,科创债ETF南方,ETF,BOND_ETF,SZSE,CHECK,CHECK,CHECK,CHECK,NEED_MANUAL_REVIEW,Tushare,AKShare,UNDERLYING_MAPPING_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159701,159701,物联网ETF招商,ETF,ETF,SZSE,CHECK,CHECK,CHECK,CHECK,NEED_MANUAL_REVIEW,Tushare,AKShare,UNDERLYING_MAPPING_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159702,159702,AIETF(退市),ETF,ETF,SZSE,CHECK,CHECK,CHECK,CHECK,NEED_MANUAL_REVIEW,Tushare,AKShare,UNDERLYING_MAPPING_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159703,159703,新材料ETF天弘,ETF,ETF,SZSE,CHECK,CHECK,CHECK,CHECK,NEED_MANUAL_REVIEW,Tushare,AKShare,UNDERLYING_MAPPING_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159706,159706,深证100ETF华安,ETF,ETF,SZSE,CHECK,CHECK,CHECK,CHECK,NEED_MANUAL_REVIEW,Tushare,AKShare,UNDERLYING_MAPPING_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159707,159707,地产ETF华宝,ETF,ETF,SZSE,CHECK,CHECK,CHECK,CHECK,NEED_MANUAL_REVIEW,Tushare,AKShare,UNDERLYING_MAPPING_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159708,159708,红利ETF西部利得,ETF,BROAD_BASED_ETF,SZSE,SSE_DIVIDEND,CHECK,CHECK,HIGH,EXISTING_UNDERLYING_GROUP,Tushare,AKShare,UNDERLYING_MAPPING_FIXED_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159709,159709,物联网ETF工银,ETF,ETF,SZSE,CHECK,CHECK,CHECK,CHECK,NEED_MANUAL_REVIEW,Tushare,AKShare,UNDERLYING_MAPPING_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159710,159710,智能电车ETF(退市),ETF,ETF,SZSE,CHECK,CHECK,CHECK,CHECK,NEED_MANUAL_REVIEW,Tushare,AKShare,UNDERLYING_MAPPING_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159711,159711,港股通50ETF华夏,ETF,BROAD_BASED_ETF,SZSE,SSE50,上证50,SSE 50,HIGH,EXISTING_UNDERLYING_GROUP,Tushare,AKShare,UNDERLYING_MAPPING_FIXED_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159712,159712,港股通50ETF国泰,ETF,BROAD_BASED_ETF,SZSE,SSE50,上证50,SSE 50,HIGH,EXISTING_UNDERLYING_GROUP,Tushare,AKShare,UNDERLYING_MAPPING_FIXED_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159713,159713,稀土ETF富国,ETF,ETF,SZSE,CHECK,CHECK,CHECK,CHECK,NEED_MANUAL_REVIEW,Tushare,AKShare,UNDERLYING_MAPPING_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159715,159715,稀土ETF易方达,ETF,ETF,SZSE,CHECK,CHECK,CHECK,CHECK,NEED_MANUAL_REVIEW,Tushare,AKShare,UNDERLYING_MAPPING_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159716,159716,深证100ETF华宝,ETF,ETF,SZSE,CHECK,CHECK,CHECK,CHECK,NEED_MANUAL_REVIEW,Tushare,AKShare,UNDERLYING_MAPPING_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159717,159717,ESGETF鹏华,ETF,ETF,SZSE,CHECK,CHECK,CHECK,CHECK,NEED_MANUAL_REVIEW,Tushare,AKShare,UNDERLYING_MAPPING_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159718,159718,港股医药ETF平安,ETF,ETF,SZSE,CHECK,CHECK,CHECK,CHECK,NEED_MANUAL_REVIEW,Tushare,AKShare,UNDERLYING_MAPPING_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159719,159719,国企ETF平安,ETF,ETF,SZSE,CHECK,CHECK,CHECK,CHECK,NEED_MANUAL_REVIEW,Tushare,AKShare,UNDERLYING_MAPPING_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159720,159720,智能车ETF泰康,ETF,ETF,SZSE,CHECK,CHECK,CHECK,CHECK,NEED_MANUAL_REVIEW,Tushare,AKShare,UNDERLYING_MAPPING_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159721,159721,深证100ETF永赢,ETF,ETF,SZSE,CHECK,CHECK,CHECK,CHECK,NEED_MANUAL_REVIEW,Tushare,AKShare,UNDERLYING_MAPPING_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159723,159723,科技龙头ETF汇添富,ETF,ETF,SZSE,CHECK,CHECK,CHECK,CHECK,NEED_MANUAL_REVIEW,Tushare,AKShare,UNDERLYING_MAPPING_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159725,159725,线上消费ETF工银,ETF,ETF,SZSE,CHECK,CHECK,CHECK,CHECK,NEED_MANUAL_REVIEW,Tushare,AKShare,UNDERLYING_MAPPING_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159726,159726,港股通高股息ETF华夏,ETF,ETF,SZSE,CHECK,CHECK,CHECK,CHECK,NEED_MANUAL_REVIEW,Tushare,AKShare,UNDERLYING_MAPPING_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159728,159728,在线消费ETF南方,ETF,ETF,SZSE,CHECK,CHECK,CHECK,CHECK,NEED_MANUAL_REVIEW,Tushare,AKShare,UNDERLYING_MAPPING_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159729,159729,互联网ETF汇添富,ETF,ETF,SZSE,CHECK,CHECK,CHECK,CHECK,NEED_MANUAL_REVIEW,Tushare,AKShare,UNDERLYING_MAPPING_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159730,159730,家电ETF博时,ETF,ETF,SZSE,CHECK,CHECK,CHECK,CHECK,NEED_MANUAL_REVIEW,Tushare,AKShare,UNDERLYING_MAPPING_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159731,159731,石化ETF华夏,ETF,ETF,SZSE,CHECK,CHECK,CHECK,CHECK,NEED_MANUAL_REVIEW,Tushare,AKShare,UNDERLYING_MAPPING_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159732,159732,消费电子ETF华夏,ETF,ETF,SZSE,CHECK,CHECK,CHECK,CHECK,NEED_MANUAL_REVIEW,Tushare,AKShare,UNDERLYING_MAPPING_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159733,159733,消费电子50ETF(退市),ETF,BROAD_BASED_ETF,SZSE,SSE50,上证50,SSE 50,HIGH,EXISTING_UNDERLYING_GROUP,Tushare,AKShare,UNDERLYING_MAPPING_FIXED_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159735,159735,港股消费ETF银华,ETF,ETF,SZSE,CHECK,CHECK,CHECK,CHECK,NEED_MANUAL_REVIEW,Tushare,AKShare,UNDERLYING_MAPPING_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
ETF_SZSE_159736,159736,食品饮料ETF天弘,ETF,ETF,SZSE,CHECK,CHECK,CHECK,CHECK,NEED_MANUAL_REVIEW,Tushare,AKShare,UNDERLYING_MAPPING_NEED_REVIEW,Step 5.1 fixed mapping generated from patched asset master.
